question1_stemmed,question2_stemmed,scores,is_duplicate
much time requir complet cbse 11th cbse 12th syllabus self studi possibl 6 month,complet whole 11th cbse syllabus 1 month,0.48625999813837717,0
best sourc learn urdu languag,best sourc learn hindi,0.5101490193104813,0
guy think girl act goofi self deprec,would guy think chubbi girl like,0.3041257418754935,0
internet 28 day,safest condom sex,0.0,0
live work dubai,like live work dubai,0.7765145304745156,0
avoid sleep studi,keep awak bore lectur,0.0,0
gf still talk hang ex work told like say friend worri,kind camouflag pattern,0.0,0
dogfight like top gun ever occur real world countri,call sign movi top gun,0.17856621555757476,0
anyth travel faster speed light,know noth travel faster speed light,0.5803329846765685,1
confirm bipolar disord,know bipolar,0.2605556710562624,0
differ type communic media exampl,differ type communic,0.6569729210330906,0
best python text editor data scientist ipython pycharm eclips etc,run python script pycharm,0.19431434016858148,0
reaction ban rs 500 rs 1000 note creat chao harm economi,think ban 500 1000 denomin note india,0.27205959041240824,1
complet remov uninstal eclips comput,hohobnd virus remov comput,0.29121941856368966,0
power factor open delta connect transform determin,effect lead power factor load transform generat,0.275195812175023,0
recov lost mobil phone,mobil lost phone polici,0.6029748160380572,0
dslr camera better nikon d3300 canon eo 1300d,dslr better nikon d5500 canon eo 60d,0.5056055588739691,0
moment life chang complet,moment life chang complet,1.0,1
someon share googl drive futur delet file file avail drive,save share file share googl drive perman share,0.47343238860960535,0
ban rs 500 rs 1000 note affect indian economi,view india ban 500 1000 note way affect indian economi,0.5043749694851543,1
easiest way hack databas,exact hack websit databas,0.3360969272762575,0
hillari clinton think necessari use privat server conduct person govern communic,real reason hillari set privat email server secretari state,0.17952265829918895,1
wise move boyfriend 6 month place,know love boyfriend 6 month,0.29121941856368966,0
self respect,cant listen john lennon,0.0,0
need watch harri potter watch fantast beast find,watch harri potter seri watch fantast beast find,0.8200207392821179,1
read book better,write note read read book better,0.7321049202512239,0
get job australia ship,get job australia,0.7765145304745156,0
best institut engin elect subject offer depart b tech comput scienc student iit roorke,best websit fresher comput scienc b tech student grab job,0.30520621747309995,0
engin student struggl get job,engin graduat get job,0.5101490193104813,1
averag iq score age,best way get iq check onlin,0.11521554337793122,0
food allergi common usa,food allergi common usa,1.0,0
data recoveri lost contact iphon howev icloud get back onto iphon,recov lost contact iphon 6,0.40273269287823044,0
repercuss india surgic strike pakistan,think india ’ surgic strike took place terrorist pakistan,0.4743307064971939,0
biggest strength indian armi,best strength indian armi,0.6029748160380572,1
differ first second third person point view,differ type point view differ,0.42898873118158365,0
american conserv libertatian afraid big govern,trump trumpet think america great plan get us back era,0.0,0
think chatbot realli new app,chatbot new app,0.6569729210330906,1
plan shift koramangala bangalor reason good school school jaynagar,best media school bangalor,0.2995800525335756,0
heat laptop,food heat uneven microwav,0.22028815056182965,0
japan u upset peac prosper scs bilater talk philippin china,philippin pollut scs water sink second hand us warship chines island china someth,0.16319486256720964,0
start learn python,begin learn python,0.5031026124151314,1
financi model scope india,scope financi model india,1.0,1
narendra modi person,like meet narendra modi,0.4112070550676187,1
best startup acceler,best startup acceler dalla,0.7765145304745156,0
say one must visit sri kalahasti tirupathi,must visit templ india,0.23790309463326234,0
feel like go school like everyday stori 11th grade,21 longer like go school see point feel distant friend recent make life interest take adventur somewher,0.23775548627529852,0
mani way creat object java,mani way creat object java,0.9999999999999999,1
onsit interview googl get sre posit said send file recruit common reject,googl recruit expect send thank follow email site interview,0.24129913647238907,0
hindi song good sing audit male,hindi song sing stage without background music would sound good,0.35630042933313805,0
sell unimpl busi idea,sell busi idea,0.7765145304745156,1
use jio 4g sim 3g mobil,jio 4g 3g mobil,0.7092972666062737,1
made huge mistak tell,made huge mistak,0.7765145304745156,0
one question answer quora chang life,one question answer quora chang life,1.0000000000000002,1
peopl still think global warm myth,peopl still believ global warm real,0.5031026124151313,1
differ post offic bank,find postal code,0.0,0
best romanc anim,absolut favourit romanc anim,0.4112070550676187,1
would describ type style,would describ style,0.7765145304745156,0
stori student get good mark jee main score good mark jee advanc,low scorer jee main ever manag make iit good advanc score,0.3422216164948855,0
cheapest best bluetooth speaker,best bluetooth speaker rs2000,0.6029748160380572,0
martin heidegg childhood influenc work,one go back childhood,0.1273595297947935,0
book expand mind increas intellig,book expand mind,0.6569729210330906,1
excis refund brand new tourist permit vehicl mumbai india volkswagen vento 2015 highlin mt,excis refund brand new tourist permit vehicl mumbai india car volkswagen vento 2015 highlin mt,0.9361362641191205,1
matter end,matter end day week month year life,0.4103626449521846,1
earn money internet,earn money onlin india,0.4112070550676187,1
make earth rotat axi,caus earth rotat around axi,0.5101490193104813,1
live,live,1.0,1
favourit charact walk dead,favourit charact tv seri walk dead,0.7092972666062737,1
tip lyft driver,tip uber driver,0.5031026124151314,1
polit affili,polit affili,0.9999999999999998,1
queen univers accept rate intern student,person trait predict wors outcom adapt one develop dementia,0.0,0
prepar nda,prepar nda 6 month,0.7092972666062738,0
think ban 500 1000 rupe note india,decis indian govern demonet 500 1000 note right big scam,0.22150013430590973,1
isol pakistan intern stage best step india take uri attack diplomat front,best option respond pakistan uri attack,0.3187840217537792,1
would voltag regul capaciyicv load,mean websit host load balanc web server sticki session would enabl load balanc session check would done page load,0.25487175428123526,0
know follow wordpress blog show differ number follow differ page,religi peopl follow specif teach feel compass follow differ one teach suggest worship fals god,0.2356550084000936,0
much bob ross paint worth much bid ebay,bob ross perm hair,0.19431434016858148,0
21 late learn guitar,late learn sing age 21,0.5101490193104813,0
program languag learn first,best comput program languag learn first,0.7092972666062737,1
remot devic resourc accept connect problem window 8 1 solv problem,reformat neo laptop window 8 1 speaker make sound fix kind problem,0.17320211972031016,0
start startup,best way start startup,0.5797386715376657,1
best restaur silicon valley overal,good restaur silicon valley,0.5101490193104813,1
home remedi menstrual cramp bloat,home remedi treat diarrhea,0.29121941856368966,0
practic semen retent,semen retent,0.7092972666062738,0
best workout song,best workout song,1.0000000000000002,1
next cm gujarat,next cm gujarat,1.0000000000000002,1
tast semen,cum tast like,0.2605556710562624,1
differ,differ,1.0,0
black money store swiss bank,black money store swiss bank,0.9999999999999999,0
illeg use fake edu email get student discount,manip student get edu email address,0.41120705506761857,0
differ wechat qq,qq popular wechat,0.5031026124151314,0
way recov e mail gmail delet trash,anyway retriev delet email gmail account,0.20199309249791833,1
peopl quora ask silli question fact googl easili,peopl ask question quora could ask direct search engin,0.3754566342372545,1
airlin know buy airport,airport planner think video game seri airlin tycoon,0.2202881505618297,0
peopl ask stupid question quora,peopl ask quora question,0.8181802073667197,1
meet richard feynman,like meet richard feynman,0.7765145304745156,1
make money onlin india,easi way make done extra money onlin,0.4073526042885674,1
back amazon ec2 instanc automat,accident delet ec2 instanc snapshot eb backup amazon recuper instanc,0.359090138962065,0
donald trump best america,donald trump best presidenti candid,0.5101490193104813,0
color adam eve,adam eve black,0.5031026124151314,0
view respons given presidenti candid first debat 2016,think first presidenti debat hillari trump,0.27982806524328774,1
best workflow process web design web develop use adob muse,best workflow process design develop use adob muse,0.7092972666062738,1
gain weight 18 year old girl,gain weight teenag,0.31878402175377923,1
human like full thought emot intellig speci work,would societi base law enforc consensu interact free forc threat decept among human kind law like,0.09269789668627058,0
kill black hole,black hole destroy,0.5031026124151314,0
good handwrit,good handwrit,0.9999999999999998,1
write funki messag best friend go abroad studi,studi abroad japan hard make local friend,0.2532094495161745,0
common exampl metal non metal,common exampl metal carbon,0.6350012214071283,0
kiln work,kiln work,0.9999999999999998,1
c flat music,shift key c transpos music,0.22028815056182965,0
current polit scenario india,current polit scenario india,1.0,1
creat multipl stream incom,person realist creat multipl stream incom,0.7092972666062737,1
learn speak english,learn speak fluent english,0.7765145304745156,1
better singer arijit singh mohit chauhan sonu nigam,mani think kk much better arijit singh,0.2532094495161745,0
peopl think donald trump good presid vote,donald trump popular,0.2910691023819054,1
